statename,rank,hs6,val2013,val2014,val2015,val2016
Alabama,0,0,18940.76,22241.8,21897.2,22132.1
Alabama,0,25,6591.53,10105.95,10337.65,10569.21
Alabama,1,270900,346.48,2645.55,1816.26,1895.71
Alabama,2,870829,597.59,824.89,1158.52,1053.55
Alabama,3,840734,641.58,878.81,944.31,855.84
Alabama,4,870899,594.53,774.69,652.83,696.97
Alabama,5,940190,447.8,538.95,579.37,689.53
Alabama,6,870840,334.19,455.04,612.59,564.32
Alabama,7,870894,359.13,418.96,443.81,479.14
Alabama,8,840820,402.99,395.89,453.41,427.26
Alabama,9,870880,304.39,321.08,345.49,356.01
Alabama,10,870830,298.54,344.36,383.02,352.33
Alabama,11,880330,88.79,109.88,103.35,338.06
Alabama,12,852721,167.25,237.18,280.43,315.65
Alabama,13,840991,465.67,511.38,420.58,298.66
Alabama,14,854430,147.12,143.72,242.59,229.62
Alabama,15,271019,24.82,24.62,183.26,228.91
Alabama,16,848180,206.39,200.48,194.63,199.39
Alabama,17,870870,209.77,232.16,218.28,193.76
Alabama,18,853710,170.42,188.22,227.54,192.11
Alabama,19,760120,43.78,67.47,133.55,187.76
Alabama,20,851150,102.73,92.99,155.36,181.77
Alabama,21,830230,166.77,174.19,191.39,179.58
Alabama,22,870850,82.15,185.85,138.4,174.97
Alabama,23,851140,62.63,54.38,135.72,162.68
Alabama,24,854370,194.06,176.22,173.63,160.82
Alabama,25,903289,131.97,109.01,149.32,154.79
Alaska,0,0,1480.64,2015.58,2493.68,2094.15
Alaska,0,25,854.6,1424.47,1460.81,1610.89
Alaska,1,271019,526.08,691.82,702.94,462.68
Alaska,2,851762,1.9,21.93,34.52,237.04
Alaska,3,851770,0.82,4.33,8.57,170.4
Alaska,4,260300,66.24,87.8,74.14,145.18
Alaska,5,847130,92.59,96.61,83.01,109.48
Alaska,6,847150,0.56,20.69,72.44,74.22
Alaska,7,270900,0,310.15,33.26,69.03
Alaska,8,271012,107.92,93.83,63.62,58.61
Alaska,9,852351,0.03,8.61,275.36,38.14
Alaska,10,854231,7.31,9.67,13,34.17
Alaska,11,854239,1.21,3.91,5.16,31.03
Alaska,12,854470,0.06,0.13,0.08,27.11
Alaska,13,854140,1.42,1.35,12.89,20.16
Alaska,14,851712,2.39,0.33,0.57,18.05
Alaska,15,252329,4.88,5.89,5.98,18.01
Alaska,16,730429,7.21,21.34,17.41,16.94
Alaska,17,847330,0.18,3.28,18.92,12.42
Alaska,18,841121,8.71,11.51,3.23,11.17
Alaska,19,903040,0.09,0.09,0.16,9.76
Alaska,20,283325,14.1,18.66,15.16,9.72
Alaska,21,711311,0.46,0.47,0.58,8.72
Alaska,22,854129,0.82,1,1.8,8.01
Alaska,23,290511,3.66,5.62,12.17,7.06
Alaska,24,848180,5.67,5.43,5.79,7.03
Alaska,25,853120,0.29,0.03,0.03,6.74
Arizona,0,0,19024,19743.57,19748.97,19654.49
Arizona,0,25,7531.84,7792.64,7198.28,7341.63
Arizona,1,70200,592.44,522.93,481.89,571.33
Arizona,2,880240,283.2,839.54,928.95,559.96
Arizona,3,70960,439.09,461.78,363.92,472.63
Arizona,4,854140,516.54,264.88,338.88,401.28
Arizona,5,854430,346.2,400.1,418.69,352.23
Arizona,6,851762,283.91,216.12,239.65,346.04
Arizona,7,853669,256.62,290.43,276.35,336.71
Arizona,8,854239,377.37,255.2,325.45,319.16
Arizona,9,854231,833.33,898.14,360.44,315.35
Arizona,10,841191,300.29,342.73,410.32,309.82
Arizona,11,848620,639.89,462.48,191.8,295.41
Arizona,12,841199,294.09,309.41,309.94,294.82
Arizona,13,853890,198.46,254.74,255.29,286.63
Arizona,14,848690,297.95,221.25,267.23,277.74
Arizona,15,70993,244.38,246.23,224.14,267.59
Arizona,16,842890,234.9,255.23,265.79,265.62
Arizona,17,70700,259.18,270.65,239.23,233.15
Arizona,18,740311,359.35,312.78,278.79,221.98
Arizona,19,870829,174.02,180.57,200.82,204.65
Arizona,20,850440,139.67,160.91,206.79,193.14
Arizona,21,80711,194.57,186.84,196.06,186.77
Arizona,22,630790,120.4,180.99,202.35,164.39
Arizona,23,930690,107.65,138.52,102.47,163.56
Arizona,24,880390,7.76,65.12,27.58,152.24
Arizona,25,850300,30.55,55.07,85.44,149.43
Arkansas,0,0,7621.33,7609.69,7911.12,7828.87
Arkansas,0,25,3153.44,3151.82,3127.84,3051.35
Arkansas,1,880240,856.2,579.25,691.7,686.5
Arkansas,2,880230,960.1,1004.7,932.5,653.9
Arkansas,3,950300,244.14,274.58,262.32,389.19
Arkansas,4,848180,46.25,108.22,98.68,91.2
Arkansas,5,847130,132.39,125.06,64.09,82.07
Arkansas,6,852872,125.95,130.56,70.47,80.51
Arkansas,7,854430,5.6,2.78,2.48,76.42
Arkansas,8,940510,56.93,61.01,62.27,71.98
Arkansas,9,854370,13.4,18.81,44.39,66.25
Arkansas,10,846729,24.38,30.73,60.91,64.7
Arkansas,11,940520,40.65,47.39,58.66,61.35
Arkansas,12,930690,142.93,141.15,104.79,60.15
Arkansas,13,870120,62.38,120.46,178.13,58.66
Arkansas,14,630260,49.11,46.38,52.2,55.71
Arkansas,15,846722,31.07,55.69,67.12,55.7
Arkansas,16,854442,14.73,27.05,25.81,55.44
Arkansas,17,950510,36.45,35.11,35.63,54.21
Arkansas,18,630790,29.99,24.35,27.29,53.62
Arkansas,19,940360,50.94,53.12,56.92,48.51
Arkansas,20,847989,28.87,38.09,47.73,48.43
Arkansas,21,940540,23.39,31.16,21.42,48.39
Arkansas,22,930200,49.54,36.75,31.63,47.64
Arkansas,23,870880,62.54,70.76,54.73,47.59
Arkansas,24,840790,37.06,56.47,38.45,47.09
Arkansas,25,392490,28.45,32.18,37.5,46.14
California,0,0,381068.95,403808.04,408247.06,410182.75
California,0,25,178802.21,189501.39,191466.49,193068.51
California,1,870323,31779.93,34024.5,38976.92,44068.92
California,2,847130,18618.09,17082.31,15915.95,17405.5
California,3,851712,8989.68,12022.54,14608.14,16062.42
California,4,870324,15085.75,15788.62,16170.84,14845.67
California,5,270900,29515.52,29206.98,16150.33,12445.48
California,6,851762,11512.3,12589.39,14856.97,11997.23
California,7,854231,5792.35,8491.81,10999.35,9996.35
California,8,847330,7218.27,8538.38,8440.44,7053.18
California,9,854140,2770.29,3189.43,4275.06,5246.45
California,10,852872,6811.35,6967.6,7125.4,4921.85
California,11,870322,2295.42,2816.42,3425.87,4855.53
California,12,847170,6171.18,6068.2,5826.41,4846.28
California,13,950300,3645.02,3939.91,4355.66,4609.55
California,14,852351,1903.46,2939.92,3557.15,3993.61
California,15,300490,2632.83,2819.38,3945.01,3898.15
California,16,847150,1612.12,1288.96,1956.47,3491.55
California,17,844399,4105.69,3529.29,3350.66,3427.22
California,18,271019,5156.28,4141.48,2088.63,3306.42
California,19,854239,2058.63,2728.55,3033.7,3105.86
California,20,870431,1644.1,2004.06,2351.72,2864.16
California,21,844331,2927.1,2689.05,2602.07,2401.78
California,22,850440,2040.07,2343.47,2368.79,2254.51
California,23,901890,1674.93,1673.79,1921.74,2074.42
California,24,852859,1023.06,1072.09,1249.09,2030.1
California,25,852580,1818.82,1545.26,1914.11,1866.32
Colorado,0,0,12820.8,14260.39,13509.1,12225.47
Colorado,0,25,5981.04,6344.77,5373.77,5211.32
Colorado,1,270900,2711.62,2784.95,1765.13,1329.23
Colorado,2,847150,393.98,610.78,584.61,404.85
Colorado,3,300490,298.24,398.22,441.98,368.44
Colorado,4,854239,75.46,43.95,36.03,350.62
Colorado,5,901890,264.52,268.15,336.09,270.41
Colorado,6,880230,170.79,194.56,250.51,215.14
Colorado,7,847170,310.15,297.74,254.56,208.48
Colorado,8,392690,44.42,50.36,53.74,167.53
Colorado,9,902140,179.8,112.09,68.45,165.69
Colorado,10,841290,30.25,88.12,155.13,165.41
Colorado,11,854231,68.43,81.09,72.43,155.44
Colorado,12,902110,115.57,121.79,130.62,142.33
Colorado,13,852550,102.46,125.67,100.88,139.16
Colorado,14,850440,100.6,122.66,151.3,118.96
Colorado,15,853710,73.23,69.78,119.38,115.12
Colorado,16,902190,35.95,102.59,164.35,109.01
Colorado,17,440710,53.34,67.71,66.48,107.1
Colorado,18,481019,117.5,122.06,134.9,103.57
Colorado,19,300410,95.27,97.29,87.5,96.58
Colorado,20,852871,272.2,217.83,110.88,87.36
Colorado,21,851762,184.2,128.62,84.87,86.52
Colorado,22,847330,92.46,89.7,64.68,82.28
Colorado,23,940161,86.1,61.64,67.64,74.62
Colorado,24,441012,83.21,70.5,58.87,74.16
Colorado,25,850710,21.28,16.92,12.75,73.31
Connecticut,0,0,21563.73,23918.78,25967.88,21319.13
Connecticut,0,25,8941.17,10183.17,12604.87,8855.09
Connecticut,1,841191,2095.63,2368,2153.52,1559.24
Connecticut,2,293499,11.24,312.15,3379.76,1341.86
Connecticut,3,710691,0.02,1055.96,976.71,1023.22
Connecticut,4,300490,140.61,179.88,594.22,676.71
Connecticut,5,880230,830.7,542.83,562.33,495.47
Connecticut,6,271012,1179.77,967.06,517.65,402.45
Connecticut,7,760110,125.45,394.72,191.13,393.56
Connecticut,8,880330,469.58,474.94,331.23,299.17
Connecticut,9,740311,1441.63,499.35,706.77,280.74
Connecticut,10,880240,1070.92,1368.44,1263.24,270.8
Connecticut,11,711319,305.75,303.67,174.99,260.19
Connecticut,12,790111,100.16,195.26,197.22,201.5
Connecticut,13,710812,13.95,182.51,190.22,196.62
Connecticut,14,940161,83.23,89.95,107.03,164.4
Connecticut,15,90111,83.44,117.37,152.34,148.85
Connecticut,16,720241,169.07,266.87,120.17,147.88
Connecticut,17,841112,90.47,41.2,47.8,129.55
Connecticut,18,640399,236.78,208.62,145.72,122.37
Connecticut,19,841459,112.84,118.73,121.74,118.41
Connecticut,20,640391,136.86,177.95,137.39,116.16
Connecticut,21,821210,84.34,117.09,135.16,115.16
Connecticut,22,220421,69.4,72.24,73.29,111.19
Connecticut,23,293379,24.85,12.29,144.27,99.22
Connecticut,24,848180,63.97,76.96,100.09,91
Connecticut,25,300439,0.53,39.15,80.88,89.36
Delaware,0,0,10132.24,10739.04,9234.3,7556.38
Delaware,0,25,7367.26,7910.8,7018.3,5593.81
Delaware,1,270900,2043.23,2919.14,1808.79,1416.06
Delaware,2,293399,198.76,13.75,142.98,881.08
Delaware,3,300432,525.24,706.86,936.92,671.34
Delaware,4,293499,1099.19,1304.71,1625.77,518.14
Delaware,5,80390,444.18,469.37,499.63,510.73
Delaware,6,300490,621.01,1106.35,912.48,372.65
Delaware,7,271012,147.28,159.76,141.59,222.13
Delaware,8,271019,1602.07,496.37,236.59,159.69
Delaware,9,80610,148.59,156.32,123.03,136.76
Delaware,10,80430,68.45,81.16,79.69,99.92
Delaware,11,293339,58.82,71.98,55.81,78.86
Delaware,12,854231,0.3,2.51,47.59,61.73
Delaware,13,850710,0.59,8.31,16.1,57.88
Delaware,14,854390,2.6,23.21,29.8,55.97
Delaware,15,880240,65.5,137.69,122.24,50
Delaware,16,711890,55.9,28.98,24.3,42.71
Delaware,17,390461,22.74,25.25,23.73,33.05
Delaware,18,390469,32.86,37.16,34.04,32.82
Delaware,19,470329,0,0,0,31.41
Delaware,20,391310,0.05,0.01,4.7,30.71
Delaware,21,300439,150.03,63.69,58.75,30.48
Delaware,22,640399,29.21,26.18,24.23,26.24
Delaware,23,722550,7.75,16.66,16.3,25.39
Delaware,24,390690,32.72,23.04,24.85,24.3
Delaware,25,290339,10.18,32.34,28.4,23.75
District of Colombia,0,0,625.69,1104.97,913.06,486.78
District of Colombia,0,25,203.57,373.6,323.75,260.8
District of Colombia,1,300490,28.24,171.2,114.83,74.56
District of Colombia,2,970110,19.18,33.55,52.02,17.09
District of Colombia,3,220421,20.68,21.08,18.91,16.06
District of Colombia,4,200811,8.44,12.9,14.13,11.54
District of Colombia,5,853720,1.41,0,0,11.03
District of Colombia,6,902720,0.04,0,0.02,10.22
District of Colombia,7,30441,1.99,4.19,6.02,10.02
District of Colombia,8,220830,9.59,8.44,9.62,9.5
District of Colombia,9,220860,17.88,15.39,12.71,9.31
District of Colombia,10,981000,4.16,0.58,2.05,9.13
District of Colombia,11,20130,0.64,2.21,7.58,7.72
District of Colombia,12,220820,3.14,3.98,5.21,7.7
District of Colombia,13,490199,6.91,9.44,6.28,7.39
District of Colombia,14,851762,10.89,13.07,8.43,6.8
District of Colombia,15,220410,4.41,5.75,6.73,6.28
District of Colombia,16,940340,3.68,2.49,5.71,6.04
District of Colombia,17,30214,1.91,1.51,2.45,5.7
District of Colombia,18,970300,40.01,19.15,17.68,5.33
District of Colombia,19,940320,1.69,2.43,2.96,5.21
District of Colombia,20,902790,0.24,0.14,0.21,5.04
District of Colombia,21,761090,5.9,6.12,2.03,4.55
District of Colombia,22,940360,4.82,3.47,3.44,3.74
District of Colombia,23,110220,4.56,5.46,4.48,3.7
District of Colombia,24,880330,1.07,2.24,4.69,3.63
District of Colombia,25,300420,2.09,28.82,15.57,3.53
Florida,0,0,72258.29,71850.13,73409.78,73625.97
Florida,0,25,26525.68,24434.44,25081.4,24773.7
Florida,1,710812,5602.15,4334.72,3192.52,3583.58
Florida,2,870323,1464.13,1369.8,2853.35,3436.28
Florida,3,851712,2986.17,3049.45,2405.65,2325.24
Florida,4,271019,4249.14,4613.94,3166.04,1724.95
Florida,5,870324,941.84,752.92,1238.86,1412.26
Florida,6,880240,730.28,758.64,1251.94,881.94
Florida,7,330300,768.06,857.86,835.95,807.37
Florida,8,30441,656.19,751.18,699.66,786.49
Florida,9,847170,340.18,297.36,534.08,779.47
Florida,10,300490,179.36,156.45,157.73,771.76
Florida,11,240210,578.69,626.38,726.27,768.92
Florida,12,854231,1366.52,862.8,805.85,762.15
Florida,13,470329,890.95,754.07,784.88,659.63
Florida,14,30617,414.22,575.69,498.75,559.7
Florida,15,890392,393.49,362.29,834.9,554
Florida,16,710691,488.97,384.96,531.61,548.64
Florida,17,847130,552.55,559.13,443.65,531.63
Florida,18,711319,332.46,336.32,529.51,521.47
Florida,19,851762,294.6,322.06,429.66,514.59
Florida,20,271012,2142.38,1247.27,1304.76,507.7
Florida,21,848340,215.58,323.99,354.89,484.87
Florida,22,80390,336.93,395.14,387.07,483.33
Florida,23,880230,235.15,283.61,430.3,465.38
Florida,24,880330,359.76,456.01,424.22,462.15
Florida,25,850790,5.91,2.37,259.32,440.21
Georgia,0,0,75023.08,83876.05,88692.31,86185.41
Georgia,0,25,24236.64,28926.19,31930.83,32375.11
Georgia,1,870323,6333.96,6989.43,8409.88,9101.92
Georgia,2,870324,4285.35,6123.12,6726.02,4068.95
Georgia,3,300431,3151.13,4295.25,3923.01,2789.75
Georgia,4,847130,1110.15,719.59,1056.33,1500.64
Georgia,5,300490,890.08,760.9,845.89,1277.77
Georgia,6,880240,201.43,525.33,514.29,1086.62
Georgia,7,740311,596.64,531.62,880.92,953.56
Georgia,8,950300,636.28,956.61,880.28,892.66
Georgia,9,330210,488.64,548.05,628.94,840.99
Georgia,10,852872,440.93,461.53,468.04,816.42
Georgia,11,391810,316.67,335.94,498.76,805.92
Georgia,12,851762,675.23,1012.1,697.11,729.34
Georgia,13,940510,614.36,653.43,735.24,719.21
Georgia,14,401110,674.11,740.55,737.8,706.65
Georgia,15,854140,143.96,94.32,289.62,687.49
Georgia,16,880330,541.4,648.48,650.08,668.98
Georgia,17,847170,349.7,392.81,403.31,657.05
Georgia,18,300210,26.07,40.45,195.7,618.08
Georgia,19,870829,535.26,532.08,529.07,593.99
Georgia,20,842952,578.98,701.38,669.89,565.1
Georgia,21,842720,211.43,233.34,394.2,494.28
Georgia,22,847330,453.16,508.08,608.55,476.32
Georgia,23,870840,450.56,607.49,524.41,450.97
Georgia,24,940320,332.52,349.63,456.21,450.95
Georgia,25,901380,198.63,164.66,207.27,421.48
Hawaii,0,0,6097.34,5329.2,3755.95,2930.99
Hawaii,0,25,4425.19,3823.08,2630.73,2212.59
Hawaii,1,270900,3306.57,3004.93,1797.98,1368.91
Hawaii,2,271019,583.49,275.96,269.38,276.38
Hawaii,3,870323,119.33,118.28,127.62,131.65
Hawaii,4,870324,85.85,92.1,107.64,90.7
Hawaii,5,270112,40.7,46.34,43.12,44.19
Hawaii,6,854140,36.69,29.73,24.28,33.62
Hawaii,7,30487,4.23,12.99,23.18,25.2
Hawaii,8,761010,3.73,5.4,30.56,23.59
Hawaii,9,940340,13.66,16.3,15.25,23.07
Hawaii,10,711319,26.99,24.45,18.85,21.78
Hawaii,11,252329,13.7,16.5,22.56,18.68
Hawaii,12,870322,34.54,9.58,6.68,17.19
Hawaii,13,220300,12.79,16.56,16.08,16.96
Hawaii,14,271112,22.06,28.7,20.42,14.27
Hawaii,15,940360,16.07,14.49,12.43,14.04
Hawaii,16,20230,13.7,14.7,19.14,13.51
Hawaii,17,251710,19.27,35.18,18.22,11.96
Hawaii,18,441820,4.54,4.21,4.36,9.8
Hawaii,19,190590,9.47,8.64,8.39,9.43
Hawaii,20,940161,8.97,9.93,8.69,8.75
Hawaii,21,420292,8.49,9.45,8.67,8.67
Hawaii,22,950629,9.64,9.59,8.28,8.64
Hawaii,23,730890,16.82,4.68,2.65,7.56
Hawaii,24,940350,6.28,6.13,6.84,7.06
Hawaii,25,392321,7.61,8.26,9.44,6.98
Idaho,0,0,5544.76,5695.6,5165.62,4493.92
Idaho,0,25,3414.54,3447.22,3188.7,2878.48
Idaho,1,847330,514.6,935.79,1046.41,938.11
Idaho,2,854232,2186.53,1727.64,1152.01,509.37
Idaho,3,852351,1.7,3.14,89.81,339.95
Idaho,4,848620,58.02,136.5,215.11,131.56
Idaho,5,440710,67.92,80.39,75.28,117.85
Idaho,6,441012,36.92,30.07,29.8,72.59
Idaho,7,853340,47.21,49.68,43.5,66.05
Idaho,8,230641,93.45,82.13,62.26,62.09
Idaho,9,854140,0.68,1.29,1.79,55.95
Idaho,10,848690,32.06,104.2,85.13,55.24
Idaho,11,271019,24.85,18.57,19.46,49.57
Idaho,12,20230,35.78,0.62,10.82,45.21
Idaho,13,903141,41.85,41.88,64.25,43.63
Idaho,14,853400,43.68,46.9,41.39,42.11
Idaho,15,281410,48.06,48.82,55.49,41.27
Idaho,16,310210,36.74,14.39,14.23,37.32
Idaho,17,293359,0,0,0,36.72
Idaho,18,853669,8.57,13.57,40,35.24
Idaho,19,851762,2.27,5.76,27.83,34.37
Idaho,20,710691,48.6,22.32,17.62,33.55
Idaho,21,470329,39.73,42.17,34.67,32.07
Idaho,22,730890,5.34,4.83,4.29,27.27
Idaho,23,200899,5.78,5.18,16.74,24.21
Idaho,24,151419,29.81,22.72,25.53,24.21
Idaho,25,903090,4.39,8.66,15.28,22.96
Illinois,0,0,124766.21,140362.57,121292.73,121529.42
Illinois,0,25,58052.74,69465.46,53798.57,55853.59
Illinois,1,270900,28280.5,32477.93,18327.85,14114.29
Illinois,2,851712,7907.06,9897.47,9669.02,11595.42
Illinois,3,880330,164.03,205.64,217.71,4837.75
Illinois,4,847130,3400.57,3591.97,4325.28,3105.46
Illinois,5,300490,3810.73,4601.8,3123.77,2779.75
Illinois,6,220300,1514.76,1976.6,2171.13,2431.4
Illinois,7,851762,986.82,1367.18,1445.11,2167.95
Illinois,8,841112,10.65,5,68.68,1618.06
Illinois,9,950450,787.95,1604.98,1568,1324.92
Illinois,10,853710,1151.69,1240.8,1191.52,1291.31
Illinois,11,852872,894.94,1058.79,1558.3,1216.4
Illinois,12,271121,1746.86,2654.92,1227,1043.56
Illinois,13,870899,1024.95,992.11,895.22,923.1
Illinois,14,850440,839.45,813.17,896.25,880.97
Illinois,15,854430,457.51,701.4,829.08,804.81
Illinois,16,852580,1235.37,942.87,852.14,696.14
Illinois,17,901890,431.41,601.55,664.17,659.82
Illinois,18,843149,701.39,781.79,703.75,615.55
Illinois,19,844399,682.37,707.29,671.32,609.77
Illinois,20,950300,487.01,530.45,687.12,596.36
Illinois,21,840890,628.11,706.62,633.4,576.08
Illinois,22,722490,1.69,454.19,520.33,509.78
Illinois,23,720712,0,819.09,695.71,493.97
Illinois,24,870829,489.72,510.05,506.72,486.17
Illinois,25,284410,417.22,221.81,350.01,474.79
Indiana,0,0,45677.67,48901.64,49076.75,49536.71
Indiana,0,25,16538.99,16995.43,17212.17,20580.14
Indiana,1,300210,2212.67,1833.58,2820.14,3817.76
Indiana,2,300439,1434.1,1716.93,2285.97,2249.53
Indiana,3,293299,34.34,30.62,181.64,1412.78
Indiana,4,293359,3359.84,2776.44,2057.76,1270.47
Indiana,5,300490,709,853.06,1102.01,1155.44
Indiana,6,851762,433.44,446.72,424.35,1130.86
Indiana,7,293329,0.33,85.86,140.4,1039.08
Indiana,8,902131,847.75,775.13,937.74,956.77
Indiana,9,870840,1208.41,1221.31,727.56,766.35
Indiana,10,870899,1081.2,1153.64,1205.53,753.36
Indiana,11,293399,407.42,69.02,224.45,663.48
Indiana,12,852721,405.22,499.76,470.45,574.21
Indiana,13,300431,410.04,550.04,117.48,554.73
Indiana,14,293410,983.12,911.5,712.94,534.34
Indiana,15,851712,715.92,697.54,755.71,493.7
Indiana,16,840734,383.69,483.6,525.69,456.94
Indiana,17,901890,217.33,379.72,371.34,432.27
Indiana,18,870829,408.66,456.52,454.86,375.79
Indiana,19,847330,374.98,364.29,324.06,305.27
Indiana,20,870870,169.58,206.53,318.25,284.52
Indiana,21,300290,199.12,876.09,331.22,283.61
Indiana,22,902830,223.49,249.87,251.25,277.7
Indiana,23,293911,0,0,112.7,271.04
Indiana,24,902139,169.29,153.78,106.6,262.85
Indiana,25,848180,150.04,203.89,252.07,257.28
Iowa,0,0,9570.13,10087.42,9363.11,8233.91
Iowa,0,25,2991.99,3114.67,2759.44,2638.36
Iowa,1,271121,647.94,527.73,309.74,248.71
Iowa,2,840890,202.38,262.61,186.24,170.63
Iowa,3,760110,48.8,47.23,22.87,165.21
Iowa,4,843149,204.49,268.75,237.74,165.03
Iowa,5,842952,28.32,29.49,158.44,163.01
Iowa,6,310420,214.24,176.03,200.61,138.79
Iowa,7,293499,59.67,56,39.52,125.28
Iowa,8,853710,89.56,145.04,137.9,119.06
Iowa,9,10391,108.93,138.03,108.21,113.26
Iowa,10,100490,137.54,159.09,136.1,108.91
Iowa,11,870899,102.08,78.06,83.52,103.91
Iowa,12,940161,18.18,43.58,104.24,98.93
Iowa,13,870120,142.58,190.52,182.9,97.46
Iowa,14,870829,143.08,124.69,114.22,96.87
Iowa,15,350300,109.43,103.1,92.62,89.22
Iowa,16,760120,47.95,114.55,55.53,84.23
Iowa,17,950300,95.65,80.3,107.49,81.84
Iowa,18,401693,4.24,7.92,59.92,70.02
Iowa,19,841229,80.07,79,68.02,62.26
Iowa,20,848180,68.68,91.84,88.62,60.28
Iowa,21,151411,218.65,130.6,39.39,58.75
Iowa,22,291899,16.13,29.53,59.85,58.38
Iowa,23,870431,0,73.44,67.01,55.01
Iowa,24,100510,163.19,114.44,39.8,52.34
Iowa,25,293190,40.24,43.11,58.94,50.95
Kansas,0,0,10756.38,11809.34,11773.44,11157.31
Kansas,0,25,3909.25,4382.57,4293.97,4515.11
Kansas,1,841112,87.64,79.13,427.89,687.37
Kansas,2,880330,1068.14,1285.63,808.2,657.69
Kansas,3,852691,825.5,826.3,678.65,633.09
Kansas,4,640411,50.41,123.62,230.36,296.15
Kansas,5,640299,322.72,306.32,268.89,236.41
Kansas,6,110900,192.78,198.81,169.09,177.56
Kansas,7,640419,155.79,173.22,173.4,143.98
Kansas,8,840734,105.51,102.14,134.78,139.6
Kansas,9,850300,71.46,129.76,85.22,134.66
Kansas,10,640391,97.81,81.77,104.83,129.97
Kansas,11,842951,0,0.16,99.63,123.07
Kansas,12,841121,143.03,146.82,117.42,111.02
Kansas,13,851762,17.12,21.54,37.45,101.35
Kansas,14,240220,51.14,58.45,89.15,101.31
Kansas,15,640399,108.61,86.4,99.59,94.56
Kansas,16,841191,76.96,64.93,63.31,93.77
Kansas,17,903180,41.34,158.01,144.85,84.59
Kansas,18,848340,29.95,66.65,61.83,80.81
Kansas,19,640291,94.88,96,81.72,77.31
Kansas,20,20130,2.37,3.63,1.75,75.26
Kansas,21,854430,56.68,59.54,85.14,73.45
Kansas,22,853710,74.38,113.61,90.54,71.13
Kansas,23,852990,77.41,58.04,49.74,63.73
Kansas,24,870840,129.26,80.29,127.95,63.68
Kansas,25,841290,28.4,61.8,62.61,63.57
Kentucky,0,0,37859.69,39352.92,38658.44,40001.59
Kentucky,0,25,16049.62,16307.44,16762.55,18922.52
Kentucky,1,300490,2171.61,2396.46,2583.72,3854.35
Kentucky,2,841191,2680.53,3077.49,3553.43,3711.27
Kentucky,3,300210,1503.83,967.14,1201.94,1801.17
Kentucky,4,851712,1859.76,1641.25,964.64,1239.67
Kentucky,5,840820,919.38,835.08,916.97,808.87
Kentucky,6,847330,582.58,724.99,736.89,673.99
Kentucky,7,854430,357.26,507.18,592.66,585.47
Kentucky,8,870829,502.46,499.02,540,584.34
Kentucky,9,870899,576,577.94,656.44,549.8
Kentucky,10,940190,502,519.74,514.68,541.57
Kentucky,11,840734,1070.14,883.34,709.25,514.49
Kentucky,12,853710,265.26,324.58,379.27,373.13
Kentucky,13,300439,433.85,479.78,361.97,362.73
Kentucky,14,901890,33.54,31.72,159.97,358.4
Kentucky,15,851762,315.4,335.73,284.7,357.01
Kentucky,16,844399,318.33,317.1,309.13,329.34
Kentucky,17,848180,221.72,331.26,334.13,315.88
Kentucky,18,852351,155.57,250.51,285.93,311.71
Kentucky,19,760120,320.76,415.77,338.83,281.02
Kentucky,20,382200,208.86,273.51,293.06,249.19
Kentucky,21,870830,255.47,269.27,275.5,245.16
Kentucky,22,840991,93.84,164.87,191.34,237.11
Kentucky,23,760110,95.14,59.24,150.69,214.04
Kentucky,24,870840,346.97,314.09,288.92,213.01
Kentucky,25,870894,259.36,110.37,138.48,209.8
Louisiana,0,0,66214.19,57610.89,35249.68,32423.7
Louisiana,0,25,58925.33,48917.26,27255.71,24835.46
Louisiana,1,270900,42410.49,33897.83,17441.52,14791.68
Louisiana,2,271019,11197.11,9403.42,4981.24,3909.69
Louisiana,3,760110,30.3,44.72,145.55,895.95
Louisiana,4,310210,276.02,560.61,765.34,761.37
Louisiana,5,90111,600.48,666.83,566.02,642.87
Louisiana,6,740311,78.81,61.16,169.24,555.47
Louisiana,7,151190,449.36,485.09,293.89,297.07
Louisiana,8,310540,208.6,281.68,184.07,280.02
Louisiana,9,290220,274.65,470.87,267.94,258.94
Louisiana,10,310420,130.87,102.94,226.34,249.78
Louisiana,11,310530,25.43,95.49,196.76,194
Louisiana,12,290511,554.85,560.28,329.25,193.85
Louisiana,13,400122,362.02,281.21,199.47,177.45
Louisiana,14,260112,59.98,347.57,138.15,161.97
Louisiana,15,271012,1442.59,673.47,295.57,152.61
Louisiana,16,730890,14.02,31.94,22.99,151.3
Louisiana,17,293090,6.58,6.79,9.37,150.12
Louisiana,18,281410,434.26,341.02,386.97,146.27
Louisiana,19,848180,110.15,176.36,135.51,144.31
Louisiana,20,841950,17.4,32.82,31.7,132.12
Louisiana,21,720918,39.44,106.65,130.36,124.16
Louisiana,22,760120,21.3,41.48,75.3,123.69
Louisiana,23,260600,97.21,116.23,148.13,123.35
Louisiana,24,292429,0,0,39.63,111.88
Louisiana,25,151311,83.4,130.8,75.41,105.55
Massachusetts,0,0,34361.33,34525.04,33652.69,33801.45
Massachusetts,0,25,13173.78,12935.54,12377.46,13154.27
Massachusetts,1,851762,907.45,1184.01,1471.89,1436.61
Massachusetts,2,300490,113.57,158.28,533.92,1176.01
Massachusetts,3,710812,1933.92,1510.53,1323.82,1101.61
Massachusetts,4,271012,2702.2,2501.39,1353.03,1054.21
Massachusetts,5,902139,783.79,767.63,857.2,853.05
Massachusetts,6,901890,634.22,724.15,660.68,772.19
